source,modality,image_id,image_path,mask_path,image_width,image_height,mask_width,mask_height,status
exports_qgis,lidar,site02_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_tres_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_tres_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_tres_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_neg06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_neg06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_neg06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site03_tres_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site03_tres_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site03_tres_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_neg06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_neg06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_neg06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_patch05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_patch05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_patch05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_patch06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_patch06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_patch06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site04_tres_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site04_tres_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site04_tres_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_patch05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_patch05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_patch05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_patch06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_patch06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_patch06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site05_tres_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site05_tres_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site05_tres_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_neg06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_neg06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_neg06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site06_tres_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site06_tres_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site06_tres_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site07_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site07_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site07_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site08_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site08_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site08_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_neg06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_neg06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_neg06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site09_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site09_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site09_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_negO3_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_negO3_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_negO3_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_negO4_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_negO4_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_negO4_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_negO5_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_negO5_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_negO5_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site10_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site10_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site10_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site11_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site11_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site11_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site11_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site11_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site11_neg01_lidar_masque.png,3507,2480,3507,2480,ok
